seed,method,ackCell,scenario,RMSE,MINEVAL,AOI,TXRATE,ACKRATE,ACKDELIV,STALEACK,DUPACK,MEANOUT,MAXOUT,MAXGAP,HARDR,ADAPTR,REFRESHR,ESTAOI,MEANSCALE,MINSCALE,VIOL,FORMFAIL,SAFEFAIL
3,Causal-v3,L0  D80,Moderate,0.0773546663265033,0.503531993868439,0.124904632152588,18.3333333333333,14.5555555555556,0.995419847328244,0,0,4.26587830335332,15,0.12,0.00272727272727273,0.997272727272727,0,0.284910081743865,0.201798800799405,0.2,0,0,0
1,P10,L10 D0,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L10 D0,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L10 D0,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L10 D0,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L10 D0,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L10 D0,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L10 D0,Moderate,0.0870611942015576,0.491770292123138,0.140121102028459,13.8944444444444,11.0583333333333,0.894750062798292,0,0,2.32572729291583,9,0.12,0.00359856057576969,0.99640143942423,0,0.230897366030883,0.277352598267773,0.2,0,0,0
2,Causal-v3,L10 D0,Moderate,0.0858765753932742,0.491159522920727,0.139118982742961,13.8388888888889,11.1333333333333,0.893962075848303,0,0,2.29524761270264,9,0.120000000000001,0.00361300682456845,0.996386993175432,0,0.229694822888285,0.277910559626867,0.2,0,0,0
3,Causal-v3,L10 D0,Moderate,0.085924481329215,0.492933445548427,0.14002119285498,13.8055555555556,10.9527777777778,0.905401978189196,0,0,2.29180546302465,9,0.12,0.00362173038229376,0.996378269617706,0,0.22856675749319,0.277667666000396,0.2,0,0,0
1,P10,L10 D40,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L10 D40,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L10 D40,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L10 D40,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L10 D40,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L10 D40,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L10 D40,Moderate,0.0781982366001422,0.501827359128627,0.12569936421435,17.4972222222222,14.0222222222222,0.895206022187005,0,0,3.51965356429047,10,0.12,0.00285759644387998,0.99714240355612,0,0.25431607629428,0.226762713746352,0.2,0,0,0
2,Causal-v3,L10 D40,Moderate,0.0769239746580641,0.502273256819506,0.124273387829246,17.5333333333333,14.0305555555556,0.894872302514354,0,0,3.52176326893182,12,0.12,0.00285171102661597,0.997148288973384,0,0.252953678474116,0.226771041527831,0.2,0,0,0
3,Causal-v3,L10 D40,Moderate,0.0769859796814619,0.504966902147091,0.125290644868301,17.5,13.9583333333333,0.90228855721393,0,0,3.51410170997113,13,0.12,0.00285714285714286,0.997142857142857,0,0.251711171662127,0.226841827670403,0.2,0,0,0
1,P10,L10 D80,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L10 D80,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L10 D80,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L10 D80,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L10 D80,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L10 D80,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L10 D80,Moderate,0.0779370765072501,0.500083768514637,0.125349682107175,18.3444444444444,14.6527777777778,0.893838862559242,0,0,4.40378636464579,15,0.12,0.00272562083585706,0.997274379164143,0,0.293144414168933,0.201798800799405,0.2,0,0,0
2,Causal-v3,L10 D80,Moderate,0.0774710498195199,0.5023043400031,0.124936421435059,18.3444444444444,14.6861111111111,0.894647247966711,0,0,4.40506329113924,16,0.12,0.00272562083585706,0.997274379164143,0,0.293743869209805,0.201798800799405,0.2,0,0,0
3,Causal-v3,L10 D80,Moderate,0.0773546663265033,0.503531993868439,0.124904632152588,18.3333333333333,14.5555555555556,0.901145038167939,0,0,4.4020097712636,18,0.12,0.00272727272727273,0.997272727272727,0,0.293051771117162,0.201798800799405,0.2,0,0,0
1,P10,L20 D0,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L20 D0,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L20 D0,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L20 D0,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L20 D0,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L20 D0,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L20 D0,Moderate,0.086005045917074,0.48933251065617,0.138113835906751,14.375,11.4166666666667,0.795863746958637,0,0,2.55785032200755,11,0.120000000000001,0.00347826086956522,0.996521739130435,0,0.241860127157132,0.271294137241787,0.2,0,0,0
2,Causal-v3,L20 D0,Moderate,0.084675653900931,0.493233042028415,0.136668180442022,14.3111111111111,11.4916666666667,0.801547014744984,0,0,2.51587830335332,12,0.120000000000001,0.00349378881987578,0.996506211180124,0,0.238228882833789,0.27229069509211,0.2,0,0,0
3,Causal-v3,L20 D0,Moderate,0.0852072160352754,0.492720755574188,0.137963972146533,14.3638888888889,11.3972222222222,0.805508164757495,0,0,2.53164556962025,13,0.120000000000001,0.00348095146006575,0.996519048539934,0,0.238417801998185,0.272082500555134,0.2,0,0,0
1,P10,L20 D40,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L20 D40,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L20 D40,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L20 D40,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L20 D40,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L20 D40,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L20 D40,Moderate,0.0771522829986138,0.502661990108654,0.124736603088102,17.5916666666667,14.1583333333333,0.800274671375319,0,0,3.69142793693094,15,0.12,0.00284225485551871,0.997157745144481,0,0.262168937329702,0.224318509882259,0.2,0,0,0
2,Causal-v3,L20 D40,Moderate,0.077591571455978,0.502363190348519,0.125072661217075,17.6138888888889,14.1222222222222,0.801140833988985,0,0,3.69542527204086,12,0.12,0.00283866897965621,0.997161331020344,0,0.263362397820165,0.224268543193384,0.2,0,0,0
3,Causal-v3,L20 D40,Moderate,0.0767905642497324,0.503380621184797,0.124477747502271,17.5972222222222,14.0888888888889,0.802641955835962,0,0,3.69348212302909,13,0.12,0.00284135753749013,0.99715864246251,0,0.264267029972754,0.224279646902023,0.2,0,0,0
1,P10,L20 D80,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L20 D80,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L20 D80,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L20 D80,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L20 D80,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L20 D80,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L20 D80,Moderate,0.0779370765072501,0.500083768514637,0.125349682107175,18.3444444444444,14.6527777777778,0.798862559241706,0,0,4.56795469686875,15,0.12,0.00272562083585706,0.997274379164143,0,0.303433242506808,0.201798800799405,0.2,0,0,0
2,Causal-v3,L20 D80,Moderate,0.0774710498195199,0.5023043400031,0.124936421435059,18.3444444444444,14.6861111111111,0.802534518630603,0,0,4.56456806573396,17,0.12,0.00272562083585706,0.997274379164143,0,0.302822888283375,0.201798800799405,0.2,0,0,0
3,Causal-v3,L20 D80,Moderate,0.0773546663265033,0.503531993868439,0.124904632152588,18.3333333333333,14.5555555555556,0.801717557251908,0,0,4.57633799689096,19,0.12,0.00272727272727273,0.997272727272727,0,0.30427792915531,0.201798800799405,0.2,0,0,0
1,P10,L20 D=fwd,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L20 D=fwd,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L20 D=fwd,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L20 D=fwd,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L20 D=fwd,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L20 D=fwd,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L20 D=fwd,Moderate,0.0779370765072501,0.500083768514637,0.125349682107175,18.3444444444444,14.6527777777778,0.798862559241706,0,0,4.56795469686875,15,0.12,0.00272562083585706,0.997274379164143,0,0.303433242506808,0.201798800799405,0.2,0,0,0
2,Causal-v3,L20 D=fwd,Moderate,0.0774710498195199,0.5023043400031,0.124936421435059,18.3444444444444,14.6861111111111,0.802534518630603,0,0,4.56456806573396,17,0.12,0.00272562083585706,0.997274379164143,0,0.302822888283375,0.201798800799405,0.2,0,0,0
3,Causal-v3,L20 D=fwd,Moderate,0.0773546663265033,0.503531993868439,0.124904632152588,18.3333333333333,14.5555555555556,0.801717557251908,0,0,4.57633799689096,19,0.12,0.00272727272727273,0.997272727272727,0,0.30427792915531,0.201798800799405,0.2,0,0,0
1,P10,L10 D40 J40,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L10 D40 J40,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L10 D40 J40,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L10 D40 J40,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L10 D40 J40,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L10 D40 J40,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L10 D40 J40,Moderate,0.0805851284814903,0.499056475845629,0.129409627611262,16.4222222222222,13.2055555555556,0.898611695414388,507,507,3.42804796802132,12,0.12,0.0030446549391069,0.996955345060893,0,0.265111716621254,0.234014823450977,0.2,0,0,0
2,Causal-v3,L10 D40 J40,Moderate,0.0813066440363956,0.497425918710983,0.13063578564941,16.3861111111111,13.0583333333333,0.89768134439481,483,483,3.42815900510771,14,0.12,0.00305136463807425,0.996779115104255,0.000169520257670792,0.266890099909174,0.234278536531145,0.2,0,0,0
3,Causal-v3,L10 D40 J40,Moderate,0.0807202836906358,0.499117936834127,0.129919769906146,16.4,13.0611111111111,0.903870693321991,538,538,3.42071952031979,13,0.120000000000001,0.00304878048780488,0.996951219512195,0,0.266257947320618,0.234089773484288,0.2,0,0,0
1,P10,L10 D40 J80,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L10 D40 J80,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L10 D40 J80,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L10 D40 J80,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L10 D40 J80,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L10 D40 J80,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L10 D40 J80,Moderate,0.0821582360534997,0.496348994566558,0.132635482894338,15.75,12.5305555555556,0.898027045001108,1052,1052,3.16866533422163,14,0.120000000000005,0.00352733686067019,0.996119929453263,0.000352733686067019,0.260234332425068,0.259968354430326,0.2,0,0,0
2,Causal-v3,L10 D40 J80,Moderate,0.0818536880938297,0.497639747166328,0.132116257947321,15.6777777777778,12.5361111111111,0.89873698205185,1024,1024,3.10576282478348,14,0.120000000000001,0.00336640680368533,0.995747696669029,0.000885896527285613,0.259760217983651,0.260873306684378,0.2,0,0,0
3,Causal-v3,L10 D40 J80,Moderate,0.0820515847821331,0.49578941028827,0.13274144716924,15.7055555555556,12.4527777777778,0.90229756859246,1057,1057,3.14634687985787,14,0.120000000000005,0.00336045277679519,0.996462681287584,0.000176865935620799,0.259774750227066,0.260036364645738,0.2,0,0,0
1,P10,reliable,Stressed,0.148703159254493,0.405300592569585,0.242750529821375,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P10,reliable,Stressed,0.14512463619364,0.40785250510474,0.233705722070845,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P10,reliable,Stressed,0.148145497889629,0.414312753660589,0.239624583711777,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,P20,reliable,Stressed,0.11174157049135,0.456726692299187,0.181404783530124,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P20,reliable,Stressed,0.110397685830231,0.461911371116615,0.178570996064184,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P20,reliable,Stressed,0.110276772414565,0.463069960399407,0.178454435361792,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,Causal-v3,reliable,Stressed,0.118928721606657,0.453513520451141,0.191594005449591,18.2444444444444,10.6888888888889,0.996621621621622,0,0,4.67743726404619,16,0.12,0.00274056029232643,0.997259439707674,0,0.311732970027244,0.201798800799405,0.2,0,1,0
2,Causal-v3,reliable,Stressed,0.11724042712103,0.449358306813188,0.190594913714805,18.2333333333333,10.9138888888889,0.99592771697633,0,0,4.66183655340884,15,0.12,0.00274223034734918,0.997257769652651,0,0.310724795640323,0.201798800799405,0.2,0,1,0
3,Causal-v3,reliable,Stressed,0.117193960525337,0.45325605594097,0.189831970935513,18.2166666666667,10.8666666666667,0.99642126789366,0,0,4.6419053964024,16,0.12,0.00274473924977127,0.997255260750229,0,0.310087193460487,0.201798800799405,0.2,0,1,0
1,P10,L0  D40,Stressed,0.148703159254493,0.405300592569585,0.242750529821375,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P10,L0  D40,Stressed,0.14512463619364,0.40785250510474,0.233705722070845,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P10,L0  D40,Stressed,0.148145497889629,0.414312753660589,0.239624583711777,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
1,P20,L0  D40,Stressed,0.11174157049135,0.456726692299187,0.181404783530124,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
2,P20,L0  D40,Stressed,0.110397685830231,0.461911371116615,0.178570996064184,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
3,P20,L0  D40,Stressed,0.110276772414565,0.463069960399407,0.178454435361792,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0
