formationErrorTarget,communicationCostA,communicationCostB,costDifferenceAminusB,relativeAdvantageO1,meaningfulO1Advantage,scenarioId,costModel
0.31728374452527,1.42296347196074,1.8317944914643,-0.408831019503555,0.223186073224155,1,S2,C0
0.319619328436236,1.40517505003594,1.81511984365623,-0.40994479362029,0.225849987290388,1,S2,C0
0.321954912347202,1.38738662811113,1.79844519584816,-0.411058567737024,0.228563299391042,1,S2,C0
0.324290496258168,1.36959820618633,1.78177054804009,-0.412172341853758,0.23132739639632,1,S2,C0
0.326626080169134,1.35180978426152,1.76509590023202,-0.413286115970493,0.234143717582805,1,S2,C0
0.3289616640801,1.33402136233672,1.74842125242395,-0.414399890087227,0.237013757132452,1,S2,C0
0.331297247991066,1.31623294041191,1.73174660461587,-0.415513664203961,0.239939066775955,1,S2,C0
0.333632831902032,1.29844451848711,1.7150719568078,-0.416627438320696,0.242921258590309,1,S2,C0
0.335968415812998,1.2806560965623,1.69839730899973,-0.41774121243743,0.245962007961175,1,S2,C0
0.338303999723964,1.2628676746375,1.68172266119166,-0.418854986554164,0.249063056721472,1,S2,C0
0.340639583634931,1.24507925271269,1.66504801338359,-0.419968760670899,0.252226216478568,1,S2,C0
0.342975167545897,1.22729083078789,1.64837336557552,-0.421082534787633,0.2554533721434,1,S2,C0
0.345310751456863,1.20950240886308,1.63169871776745,-0.422196308904367,0.258746485676003,1,S2,C0
0.347646335367829,1.19171398693828,1.61502406995938,-0.423310083021102,0.262107600063044,1,S2,C0
0.349981919278795,1.17392556501347,1.59834942215131,-0.424423857137836,0.265538843544348,1,S2,C0
0.352317503189761,1.15613714308867,1.58167477434324,-0.42553763125457,0.269042434106763,1,S2,C0
0.354653087100727,1.13834872116386,1.56500012653517,-0.426651405371305,0.272620684265304,1,S2,C0
0.356988671011693,1.12056029923906,1.5483254787271,-0.427765179488039,0.276276006153249,1,S2,C0
0.359324254922659,1.10277187731425,1.53165083091902,-0.428878953604773,0.280010916944717,1,S2,C0
0.361659838833625,1.08498345538945,1.51497618311095,-0.429992727721508,0.28382804463535,1,S2,C0
0.363995422744591,1.06719503346464,1.49830153530288,-0.431106501838242,0.287730134208995,1,S2,C0
0.366331006655558,1.04940661153984,1.48162688749481,-0.432220275954976,0.291720054220796,1,S2,C0
0.368666590566524,1.03161818961503,1.46495223968674,-0.433334050071711,0.295800803829873,1,S2,C0
0.37100217447749,1.02529337548203,1.44827759187867,-0.422984216396641,0.292060181534644,1,S2,C0
0.373337758388456,1.01944450699081,1.4316029440706,-0.412158437079793,0.28789996471219,1,S2,C0
0.375673342299422,1.01359563849958,1.41492829626253,-0.401332657762944,0.283641693238482,1,S2,C0
0.378008926210388,1.00774677000836,1.39825364845446,-0.390506878446096,0.279281859108852,1,S2,C0
0.380344510121354,1.00189790151714,1.38157900064639,-0.379681099129247,0.27481678496243,1,S2,C0
0.38268009403232,0.996049033025918,1.36490435283832,-0.368855319812399,0.270242613737266,1,S2,C0
0.385015677943286,0.990200164534695,1.34822970503025,-0.35802954049555,0.265555297557784,1,S2,C0
0.387351261854252,0.984351296043473,1.33155505722217,-0.347203761178702,0.260750585787283,1,S2,C0
0.389686845765218,0.978502427552251,1.3148804094141,-0.336377981861853,0.255824012171373,1,S2,C0
0.392022429676185,0.972653559061028,1.29820576160603,-0.325552202545004,0.25077088099059,1,S2,C0
0.394358013587151,0.966804690569806,1.28153111379796,-0.314726423228156,0.245586252131974,1,S2,C0
0.396693597498117,0.960955822078584,1.26485646598989,-0.303900643911308,0.240264924979825,1,S2,C0
0.399029181409083,0.955106953587362,1.24818181818182,-0.293074864594459,0.234801421015225,1,S2,C0
0.156813802918528,12.4609090909091,14.160845112509,-1.69993602159991,0.120044814281477,1,S3,C0
0.161091662940569,11.2078197581464,13.1612101669474,-1.95339040880096,0.148420273213677,1,S3,C0
0.165369522962611,10.020463427344,12.1890915227743,-2.16862809543031,0.177915482165214,1,S3,C0
0.169647382984652,9.39783227255604,11.270733889569,-1.87290161701295,0.16617388320616,1,S3,C0
0.173925243006694,9.00137997047619,10.3523762563637,-1.3509962858875,0.13050108037341,1,S3,C0
0.178203103028735,8.60492766839634,9.72297690933451,-1.11804924093817,0.114990424369391,1,S3,C0
0.182480963050777,8.2084753663165,9.2734810773224,-1.06500571100591,0.114844221077918,1,S3,C0
0.186758823072818,7.81202306423665,8.8239852453103,-1.01196218107365,0.114683122528052,1,S3,C0
0.19103668309486,7.41557076215681,8.37448941329819,-0.958918651141385,0.114504730236888,1,S3,C0
0.195314543116901,7.01911846007696,7.92499358128608,-0.905875121209123,0.114306101565588,1,S3,C0
0.199592403138942,6.62266615799712,7.47549774927398,-0.852831591276861,0.11408358612103,1,S3,C0
0.203870263160984,6.22621385591727,7.02600191726187,-0.7997880613446,0.113832599359194,1,S3,C0
0.208148123183025,6.03872769332784,6.57650608524976,-0.537778391921921,0.0817726593651433,1,S3,C0
0.212425983205067,5.90621854460516,6.20091711236353,-0.294698567758371,0.0475249970961222,0,S3,C0
0.216703843227108,5.77370939588249,6.03189765040187,-0.258188254519387,0.0428038188781578,0,S3,C0
0.22098170324915,5.64120024715981,5.86287818844021,-0.221677941280404,0.037810429307142,0,S3,C0
0.225259563271191,5.50869109843713,5.69385872647855,-0.185167628041421,0.0325205869931973,0,S3,C0
0.229537423293232,5.37618194971445,5.52483926451689,-0.148657314802438,0.0269070841132312,0,S3,C0
0.233815283315274,5.24367280099178,5.35581980255523,-0.112147001563455,0.0209392783360543,0,S3,C0
0.238093143337315,5.1111636522691,5.18680034059357,-0.0756366883244706,0.0145825332300751,0,S3,C0
0.242371003359357,4.97865450354642,5.01778087863191,-0.0391263750854876,0.00779754557479905,0,S3,C0
0.246648863381398,4.84614535482375,4.88360684200801,-0.037461487184264,0.0076708646695361,0,S3,C0
0.25092672340344,4.71363620610107,4.753529526374,-0.0398933202729284,0.00839235773157363,0,S3,C0
0.255204583425481,4.58112705737839,4.62345221073998,-0.0423251533615927,0.00915444811201338,0,S3,C0
0.259482443447523,4.44861790865571,4.49337489510597,-0.0447569864502571,0.009960661528377,0,S3,C0
0.263760303469564,4.31610875993304,4.36329757947196,-0.0471888195389214,0.0108149441287092,0,S3,C0
0.268038163491605,4.18359961121036,4.23322026383795,-0.0496206526275857,0.0117217270859888,0,S3,C0
0.272316023513647,4.05109046248768,4.10314294820393,-0.0520524857162492,0.0126860034791218,0,S3,C0
0.276593883535688,3.91858131376501,3.97306563256992,-0.0544843188049144,0.0137134202763401,0,S3,C0
0.28087174355773,3.78607216504233,3.84298831693591,-0.0569161518935788,0.0148103889992981,0,S3,C0
0.285149603579771,3.65356301631965,3.71291100130189,-0.0593479849822427,0.0159842196490659,0,S3,C0
0.289427463601813,3.52845726612173,3.58283368566788,-0.0543764195461551,0.0151769309760798,0,S3,C0
0.293705323623854,3.48708425631227,3.45275637003387,0.0343278862784011,-0.0099421686905944,0,S3,C0
0.297983183645895,3.44571124650281,3.32968047064284,0.116030775859975,-0.0348474206107752,0,S3,C0
0.302261043667937,3.40433823669336,3.27089007671109,0.13344815998227,-0.0407987296584585,0,S3,C0
0.306538903689978,3.3629652268839,3.21209968277934,0.150865544104566,-0.0469678898551575,0,S3,C0
0.31081676371202,3.32159221707444,3.15330928884758,0.168282928226862,-0.0533670860711423,0,S3,C0
0.315094623734061,3.28021920726499,3.09451889491583,0.185700312349157,-0.060009429140748,0,S3,C0
0.319372483756103,3.23884619745553,3.03572850098408,0.203117696471453,-0.0669090455241993,0,S3,C0
0.323650343778144,3.19747318764608,2.97693810705233,0.220535080593749,-0.0740811775936168,0,S3,C0
0.327928203800186,3.15610017783662,2.91814771312058,0.237952464716045,-0.0815422960414796,0,S3,C0
0.332206063822227,3.11472716802716,2.85935731918882,0.25536984883834,-0.0893102261562701,0,S3,C0
0.336483923844269,3.07335415821771,2.80056692525707,0.272787232960636,-0.0974042900030308,0,S3,C0
0.34076178386631,3.03198114840825,2.74177653132532,0.290204617082932,-0.105845466896113,0,S3,C0
0.345039643888351,2.9906081385988,2.68298613739357,0.307622001205228,-0.114656574969885,0,S3,C0
0.349317503910393,2.94923512878934,2.62419574346182,0.325039385327523,-0.123862477156042,0,S3,C0
0.353595363932434,2.90786211897988,2.56540534953006,0.342456769449819,-0.133490315482717,0,S3,C0
0.357873223954476,2.86648910917043,2.50661495559831,0.359874153572115,-0.14356977834524,0,S3,C0
0.362151083976517,2.82511609936097,2.45600645187491,0.36910964748606,-0.150288549610398,0,S3,C0
0.366428943998559,2.78374308955152,2.40643527226736,0.377307817284152,-0.156791176406191,0,S3,C0
0.3707068040206,2.74237007974206,2.35686409265982,0.385505987082244,-0.163567338601686,0,S3,C0
0.374984664042641,2.7009970699326,2.30729291305227,0.393704156880336,-0.170634666562345,0,S3,C0
0.379262524064683,2.65962406012315,2.25772173344472,0.401902326678428,-0.178012339042874,0,S3,C0
0.383540384086724,2.61825105031369,2.20815055383717,0.410100496476519,-0.185721256987607,0,S3,C0
0.387818244108766,2.57687804050423,2.15857937422962,0.418298666274611,-0.193784241278548,0,S3,C0
0.392096104130807,2.53550503069478,2.10900819462208,0.426496836072703,-0.202226258371239,0,S3,C0
0.396373964152849,2.49413202088532,2.05943701501453,0.434695005870795,-0.211074678517288,0,S3,C0
0.40065182417489,2.45275901107587,2.00986583540698,0.442893175668887,-0.220359572199607,0,S3,C0
0.404929684196932,2.41138600126641,1.98593049365479,0.425455507611618,-0.21423484304762,0,S3,C0
0.409207544218973,2.37001299145695,1.96836504900067,0.40164794245628,-0.204051551646984,0,S3,C0
0.413485404241014,2.3286399816475,1.95079960434656,0.377840377300942,-0.193684874888779,0,S3,C0
0.417763264263056,2.28726697183804,1.93323415969244,0.354032812145604,-0.183129814032423,0,S3,C0
0.422041124285097,2.24589396202858,1.91566871503832,0.330225246990266,-0.172381186996448,0,S3,C0
0.426318984307139,2.20452095221913,1.8981032703842,0.306417681834929,-0.161433619875122,0,S3,C0
0.43059684432918,2.16314794240967,1.88053782573008,0.282610116679591,-0.150281537979633,0,S3,C0
0.434874704351222,2.12177493260022,1.86297238107596,0.258802551524253,-0.138919156372453,0,S3,C0
0.439152564373263,2.08040192279076,1.84540693642185,0.234994986368916,-0.127340469861113,0,S3,C0
0.443430424395304,2.0390289129813,1.82784149176773,0.211187421213578,-0.115539242415017,0,S3,C0
0.447708284417346,2.00948531190768,1.81027604711361,0.199209264794071,-0.110043584298483,0,S3,C0
0.451986144439387,1.99306120520052,1.79271060245949,0.200350602741025,-0.111758474829209,0,S3,C0
0.456264004461429,1.97663709849335,1.77514515780537,0.20149194068798,-0.113507303784151,0,S3,C0
0.46054186448347,1.96021299178619,1.75757971315125,0.202633278634934,-0.115291088716325,0,S3,C0
0.464819724505512,1.94378888507902,1.74001426849713,0.203774616581889,-0.117110888267537,0,S3,C0
0.469097584527553,1.92736477837186,1.72244882384302,0.204915954528843,-0.118967804263495,0,S3,C0
0.473375444549595,1.9109406716647,1.7048833791889,0.206057292475797,-0.120862983938426,0,S3,C0
0.477653304571636,1.89451656495753,1.68731793453478,0.207198630422752,-0.122797622298657,0,S3,C0
0.481931164593677,1.87809245825037,1.66975248988066,0.208339968369706,-0.124772964635373,0,S3,C0
0.486209024615719,1.8616683515432,1.65218704522654,0.20948130631666,-0.126790309197671,0,S3,C0
0.49048688463776,1.84524424483604,1.63462160057243,0.210622644263615,-0.128851010037954,0,S3,C0
0.494764744659802,1.82882013812888,1.61705615591831,0.211763982210569,-0.130956480042779,0,S3,C0
0.499042604681843,1.81239603142171,1.59949071126419,0.212905320157524,-0.133108194163409,0,S3,C0
0.503320464703885,1.79597192471455,1.58192526661007,0.214046658104478,-0.135307692861599,0,S3,C0
0.507598324725926,1.77954781800738,1.56435982195595,0.215187996051432,-0.137556585787519,0,S3,C0
0.511876184747968,1.76312371130022,1.54679437730183,0.216329333998386,-0.139856555708292,0,S3,C0
0.516154044770009,1.74669960459306,1.52922893264771,0.217470671945341,-0.142209362707264,0,S3,C0
0.52043190479205,1.73027549788589,1.5116634879936,0.218612009892295,-0.14461684867606,0,S3,C0
0.524709764814092,1.71385139117873,1.49409804333948,0.21975334783925,-0.147080942123501,0,S3,C0
0.528987624836133,1.69742728447156,1.47653259868536,0.220894685786204,-0.149603663327772,0,S3,C0
0.533265484858175,1.6810031777644,1.45896715403124,0.222036023733159,-0.152187129860776,0,S3,C0
0.537543344880216,1.66457907105724,1.44140170937712,0.223177361680113,-0.154833562516417,0,S3,C0
0.541821204902258,1.64815496435007,1.423836264723,0.224318699627067,-0.157545291677696,0,S3,C0
0.546099064924299,1.63173085764291,1.40627082006889,0.225460037574021,-0.160324764160987,0,S3,C0
0.55037692494634,1.61530675093574,1.38870537541477,0.226601375520976,-0.163174550579742,0,S3,C0
0.554654784968382,1.59888264422858,1.37113993076065,0.227742713467931,-0.166097353274212,0,S3,C0
0.558932644990423,1.58245853752142,1.35357448610653,0.228884051414885,-0.169096014858595,0,S3,C0
0.563210505012465,1.56603443081425,1.33600904145241,0.230025389361839,-0.172173527442428,0,S3,C0
0.567488365034506,1.54961032410709,1.31844359679829,0.231166727308794,-0.175333042589124,0,S3,C0
0.571766225056548,1.53318621739992,1.30087815214418,0.232308065255748,-0.178577882081305,0,S3,C0
0.576044085078589,1.51676211069276,1.28331270749006,0.233449403202702,-0.181911549570244,0,S3,C0
0.580321945100631,1.5003380039856,1.26574726283594,0.234590741149656,-0.185337743195312,0,S3,C0
0.584599805122672,1.48391389727843,1.24818181818182,0.235732079096611,-0.188860369268952,0,S3,C0
0.128935621875214,20.6345454545455,8.7070885991945,11.927456855351,-1.36985591905593,0,S4,C0
0.131969012168084,14.9452193877899,8.29838345972737,6.64683592806248,-0.800979607693479,0,S4,C0
0.135002402460954,12.4747558270212,7.88967832026023,4.58507750676097,-0.58114885305105,0,S4,C0
0.138035792753824,10.4018507670522,7.4809731807931,2.92087758625914,-0.390440857849657,0,S4,C0
0.141069183046694,8.90418283174097,7.07226804132596,1.83191479041501,-0.259027907272523,0,S4,C0
0.144102573339564,8.58679684224138,6.66356290185883,1.92323394038255,-0.28861946209678,0,S4,C0
0.147135963632434,8.26941085274179,6.25485776239169,2.0145530903501,-0.322078161786973,0,S4,C0
0.150169353925305,7.95202486324219,6.08750260462931,1.86452225861288,-0.306286892952618,0,S4,C0
0.153202744218175,7.6346388737426,5.9258310314121,1.7088078423305,-0.288365941126624,0,S4,C0
0.156236134511045,7.31725288424301,5.76415945819488,1.55309342604813,-0.269439705357231,0,S4,C0
0.159269524803915,6.99986689474341,5.60248788497766,1.39737900976575,-0.249421156895785,0,S4,C0
0.162302915096785,6.68248090524382,5.44081631176045,1.24166459348337,-0.228212922902669,0,S4,C0
0.165336305389655,6.36509491574422,5.27914473854323,1.08595017720099,-0.205705702530265,0,S4,C0
0.168369695682525,6.04770892624463,5.11747316532602,0.930235760918615,-0.181776382770608,0,S4,C0
0.171403085975395,5.73032293674504,4.97009921872178,0.760223718023256,-0.152959465106769,0,S4,C0
0.174436476268265,5.41293694724544,4.86072635711162,0.552210590133823,-0.11360659900673,0,S4,C0
0.177469866561135,5.09555095774585,4.75135349550146,0.344197462244389,-0.0724419815469996,0,S4,C0
0.180503256854005,4.93309210715468,4.6419806338913,0.291111473263376,-0.0627127720305334,0,S4,C0
0.183536647146875,4.85501779016031,4.53260777228114,0.322410017879169,-0.0711312414568156,0,S4,C0
0.186570037439745,4.77694347316594,4.42323491067098,0.353708562494962,-0.0799660360885754,0,S4,C0
0.189603427732615,4.69886915617157,4.31386204906082,0.385007107110755,-0.0892488222229025,0,S4,C0
0.192636818025486,4.62079483917721,4.20448918745066,0.416305651726549,-0.0990145611431506,0,S4,C0
0.195670208318356,4.54272052218284,4.0951163258405,0.447604196342341,-0.109301949133392,0,S4,C0
0.198703598611226,4.46464620518847,3.98574346423034,0.478902740958135,-0.120153929939546,0,S4,C0
0.201736988904096,4.3865718881941,3.87637060262017,0.510201285573928,-0.131618293985891,0,S4,C0
0.204770379196966,4.30849757119973,3.76699774101001,0.541499830189721,-0.143748381979261,0,S4,C0
0.207803769489836,4.23042325420537,3.65762487939985,0.572798374805515,-0.156603914751231,0,S4,C0
0.210837159782706,4.152348937211,3.54825201778969,0.604096919421307,-0.170251976576798,0,S4,C0
0.213870550075576,4.07427462021663,3.43887915617953,0.635395464037101,-0.184768186138591,0,S4,C0
0.216903940368446,3.99620030322227,3.33224873786742,0.663951565354845,-0.199250301398497,0,S4,C0
0.219937330661316,3.9181259862279,3.27330227505943,0.644823711168463,-0.196994856259266,0,S4,C0
0.222970720954186,3.84005166923353,3.21435581225145,0.625695856982081,-0.194656688160425,0,S4,C0
0.226004111247056,3.76197735223916,3.15540934944346,0.606568002795698,-0.19223116103864,0,S4,C0
0.229037501539926,3.68390303524479,3.09646288663548,0.587440148609317,-0.189713285809026,0,S4,C0
0.232070891832796,3.60582871825043,3.03751642382749,0.568312294422936,-0.187097686111215,0,S4,C0
0.235104282125667,3.52775440125606,2.97856996101951,0.549184440236553,-0.184378559988088,0,S4,C0
0.238137672418537,3.44968008426169,2.91962349821152,0.530056586050172,-0.181549636922319,0,S4,C0
0.241171062711407,3.37160576726732,2.86067703540354,0.51092873186379,-0.17860412956114,0,S4,C0
0.244204453004277,3.29353145027296,2.80173057259555,0.491800877677408,-0.175534679347058,0,S4,C0
0.247237843297147,3.21545713327859,2.74278410978756,0.472673023491026,-0.172333295137705,0,S4,C0
0.250271233590017,3.13738281628422,2.68383764697958,0.453545169304645,-0.168991283736954,0,S4,C0
0.253304623882887,3.05930849928986,2.62489118417159,0.434417315118262,-0.165499171065776,0,S4,C0
0.256338014175757,2.98123418229549,2.56594472136361,0.41528946093188,-0.161846612467624,0,S4,C0
0.259371404468627,2.90315986530112,2.50699825855562,0.396161606745498,-0.158022290360003,0,S4,C0
0.262404794761497,2.82508554830675,2.46952742727264,0.355558121034111,-0.143978202917467,0,S4,C0
0.265438185054367,2.74701123131239,2.43494970893207,0.312061522380317,-0.128159329630336,0,S4,C0
0.268471575347237,2.66893691431802,2.4003719905915,0.268564923726522,-0.1118847098613,0,S4,C0
0.271504965640107,2.62142618524407,2.36579427225092,0.255631912993149,-0.108053314690769,0,S4,C0
0.274538355932977,2.59797813135488,2.33121655391035,0.266761577444532,-0.114430200402048,0,S4,C0
0.277571746225848,2.57453007746569,2.29663883556977,0.277891241895915,-0.120999104252704,0,S4,C0
0.280605136518718,2.5510820235765,2.2620611172292,0.289020906347299,-0.12776883177291,0,S4,C0
0.283638526811588,2.52763396968731,2.22748339888863,0.300150570798682,-0.134748735253622,0,S4,C0
0.286671917104458,2.50418591579812,2.19290568054806,0.311280235250066,-0.141948756853177,0,S4,C0
0.289705307397328,2.48073786190893,2.15832796220748,0.322409899701449,-0.14937947584745,0,S4,C0
0.292738697690198,2.45728980801974,2.12375024386691,0.333539564152832,-0.157052160495825,0,S4,C0
0.295772087983068,2.43384175413055,2.08917252552633,0.344669228604216,-0.164978825057725,0,S4,C0
0.298805478275938,2.41039370024136,2.05459480718576,0.355798893055599,-0.173172292566507,0,S4,C0
0.301838868568808,2.38694564635217,2.02001708884519,0.366928557506983,-0.181646264050543,0,S4,C0
0.304872258861678,2.36349759246298,1.99253697783481,0.370960614628167,-0.186175021470001,0,S4,C0
0.307905649154548,2.34004953857379,1.97481423593831,0.365235302635477,-0.184946662824688,0,S4,C0
0.310939039447418,2.3166014846846,1.95709149404181,0.359509990642787,-0.183696056999523,0,S4,C0
0.313972429740288,2.29315343079541,1.93936875214531,0.353784678650097,-0.182422594083123,0,S4,C0
0.317005820033158,2.26970537690622,1.92164601024881,0.348059366657406,-0.181125641664013,0,S4,C0
0.320039210326029,2.24625732301703,1.90392326835231,0.342334054664716,-0.179804543783415,0,S4,C0
0.323072600618899,2.22280926912784,1.88620052645581,0.336608742672026,-0.178458619828994,0,S4,C0
0.326105990911769,2.19936121523865,1.86847778455931,0.330883430679335,-0.177087163365646,0,S4,C0
0.329139381204639,2.17591316134946,1.85075504266281,0.325158118686646,-0.175689440899114,0,S4,C0
0.332172771497509,2.15246510746027,1.83303230076632,0.319432806693955,-0.174264690567871,0,S4,C0
0.335206161790379,2.12901705357108,1.81530955886982,0.313707494701265,-0.172812120758387,0,S4,C0
0.338239552083249,2.10556899968189,1.79758681697332,0.307982182708575,-0.171330908638471,0,S4,C0
0.341272942376119,2.0821209457927,1.77986407507682,0.302256870715885,-0.169820198602997,0,S4,C0
0.344306332668989,2.05867289190351,1.76214133318032,0.296531558723194,-0.168279100625836,0,S4,C0
0.347339722961859,2.03522483801432,1.74441859128382,0.290806246730505,-0.166706688511319,0,S4,C0
0.350373113254729,2.01177678412513,1.72669584938732,0.285080934737814,-0.165101998038027,0,S4,C0
0.353406503547599,1.98832873023594,1.70897310749082,0.279355622745125,-0.163464024987079,0,S4,C0
0.356439893840469,1.96488067634675,1.69125036559432,0.273630310752434,-0.161791723046444,0,S4,C0
0.359473284133339,1.94143262245756,1.67352762369782,0.267904998759744,-0.160084001582109,0,S4,C0
0.36250667442621,1.91798456856837,1.65580488180132,0.262179686767053,-0.158339723266085,0,S4,C0
0.36554006471908,1.89453651467918,1.63808213990482,0.256454374774363,-0.156557701550464,0,S4,C0
0.36857345501195,1.87108846078999,1.62035939800832,0.250729062781673,-0.154736697975683,0,S4,C0
