seed,method,ackCell,scenario,RMSE,MINEVAL,AOI,TXRATE,ACKRATE,ACKDELIV,STALEACK,DUPACK,MEANOUT,MAXOUT,MAXGAP,HARDR,ADAPTR,REFRESHR,ESTAOI,MEANSCALE,MINSCALE,VIOL,FORMFAIL,SAFEFAIL
10,P20,reliable,Moderate,0.0734551324847082,0.504700974428713,0.119038752649107,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
11,P20,reliable,Moderate,0.072929277882812,0.508208163845617,0.118010899182561,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
12,P20,reliable,Moderate,0.0729543275732032,0.506992498150944,0.118545261883136,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
13,P20,reliable,Moderate,0.0727781033251515,0.507113818448238,0.117867090523766,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
14,P20,reliable,Moderate,0.0726497441304468,0.507429963604808,0.118038147138965,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
15,P20,reliable,Moderate,0.0728844411419993,0.508117843634589,0.11838782924614,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
16,P20,reliable,Moderate,0.0728266413434762,0.507601251339872,0.117792915531335,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
17,P20,reliable,Moderate,0.0729063639446482,0.509224851436371,0.118315168029064,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
18,P20,reliable,Moderate,0.07298389899375,0.507913048308755,0.118257644565546,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
19,P20,reliable,Moderate,0.0723694798141957,0.509563123374197,0.117585528307599,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
20,P20,reliable,Moderate,0.0727262964719426,0.508262675996365,0.118676960339086,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,reliable,Moderate,0.0874733950955622,0.488584507679462,0.141365425370875,13.4,10.7333333333333,0.997153209109731,0,0,2.10620697312903,8,0.12,0.00373134328358209,0.996268656716418,0,0.220779291553135,0.283513768598666,0.2,0,0,0
2,Causal-v3,reliable,Moderate,0.0877905005840253,0.489544504115773,0.141560702391765,13.325,10.675,0.998178506375228,0,0,2.09327115256496,9,0.12,0.00375234521575985,0.99624765478424,0,0.221091734786559,0.283266711081456,0.2,0,0,0
3,Causal-v3,reliable,Moderate,0.0871731374553211,0.48991572480381,0.142606721162579,13.3972222222222,10.6222222222222,0.997907949790795,0,0,2.11542305129913,9,0.12,0.00373211693966411,0.996267883060336,0,0.221683923705724,0.282755940484075,0.2,0,0,0
4,Causal-v3,reliable,Moderate,0.0873545253100134,0.490285807936801,0.142093551316984,13.3722222222222,10.7444444444444,0.997673216132368,0,0,2.09815678436598,8,0.12,0.00373909430826755,0.996260905691732,0,0.221589464123526,0.283738618698599,0.2,0,0,0
5,Causal-v3,reliable,Moderate,0.0875819617617137,0.487888681278801,0.14172570390554,13.3583333333333,10.6694444444444,0.997396511325176,0,0,2.09832333999556,8,0.12,0.00374298190892077,0.996257018091079,0,0.221751135331519,0.283207028647523,0.2,0,0,0
6,Causal-v3,reliable,Moderate,0.0883936902352061,0.487410152137415,0.142962458371178,13.4333333333333,10.5611111111111,0.997895844292478,0,0,2.1309127248501,9,0.12,0.00372208436724566,0.996277915632754,0,0.221892824704816,0.282503331112546,0.2,0,0,0
7,Causal-v3,reliable,Moderate,0.0872409984673792,0.489387153265683,0.142296397214653,13.3555555555556,10.6555555555556,0.997393117831074,0,0,2.1064290473018,9,0.120000000000001,0.00374376039933444,0.996256239600666,0,0.221981834695733,0.282898900732799,0.2,0,0,0
8,Causal-v3,reliable,Moderate,0.0878374166587169,0.491815602722751,0.14265970330003,13.3944444444444,10.6277777777778,0.997647673810768,0,0,2.11608927381746,9,0.120000000000001,0.0037328909166321,0.996267109083368,0,0.222319709355134,0.282810071063689,0.2,0,0,0
9,Causal-v3,reliable,Moderate,0.0874652161370714,0.489987948913974,0.141969421737814,13.3194444444444,10.6638888888889,0.996874185985934,0,0,2.0963246724406,9,0.12,0.00375391032325339,0.996246089676747,0,0.221763851044507,0.283105707306194,0.2,0,0,0
10,Causal-v3,reliable,Moderate,0.0889581628910844,0.488542933918148,0.143749621556161,13.4472222222222,10.5861111111111,0.997113618472842,0,0,2.1351321341328,12,0.12,0.00371824003305102,0.996281759966949,0,0.223967302452318,0.282339551410124,0.2,0,0,0
11,Causal-v3,reliable,Moderate,0.0873769128946272,0.489915376039917,0.141746896760521,13.3611111111111,10.7138888888889,0.997666580243713,0,0,2.09565844992227,12,0.12,0.00374220374220374,0.996257796257796,0,0.220795640326977,0.283447146346834,0.2,0,0,0
12,Causal-v3,reliable,Moderate,0.088043821215044,0.490872597794919,0.142832273690584,13.4111111111111,10.6361111111111,0.997649516845129,0,0,2.12141905396402,12,0.12,0.00372825186412593,0.996271748135874,0,0.222650317892827,0.282894736842059,0.2,0,0,0
13,Causal-v3,reliable,Moderate,0.0879988466186791,0.489534854189347,0.142496215561611,13.3888888888889,10.5916666666667,0.997639653815893,0,0,2.11708860759494,9,0.120000000000001,0.0037344398340249,0.996265560165975,0,0.222401453224343,0.282557461692159,0.2,0,0,0
14,Causal-v3,reliable,Moderate,0.0881349457175117,0.487988352367034,0.142482591583409,13.3444444444444,10.7,0.997403946002077,0,0,2.10332000888297,8,0.12,0.00374687760199833,0.996253122398002,0,0.221571298819257,0.283441594492514,0.2,0,0,0
15,Causal-v3,reliable,Moderate,0.0876337669006403,0.489553870613209,0.142538601271571,13.4333333333333,10.6416666666667,0.997128687026886,0,0,2.11942038640906,9,0.12,0.00372208436724566,0.996277915632754,0,0.222568574023617,0.282787863646412,0.2,0,0,0
16,Causal-v3,reliable,Moderate,0.0881141510388742,0.488744984051501,0.142317590069634,13.4,10.6916666666667,0.998181345804105,0,0,2.11087053075727,9,0.12,0.00373134328358209,0.996268656716418,0,0.221618528610356,0.283361092604884,0.2,0,0,0
17,Causal-v3,reliable,Moderate,0.087623195298068,0.485950479613242,0.14263851044505,13.3388888888889,10.6416666666667,0.997128687026886,0,0,2.10781701088163,9,0.12,0.00374843815077051,0.996251561849229,0,0.222272479564035,0.282951643348833,0.2,0,0,0
18,Causal-v3,reliable,Moderate,0.0871461927184925,0.492302640359484,0.141533454435362,13.3583333333333,10.6861111111111,0.997660514686769,0,0,2.10243171219187,9,0.12,0.00374298190892077,0.996257018091079,0,0.22131880108992,0.283241727737018,0.2,0,0,0
19,Causal-v3,reliable,Moderate,0.0869053253501934,0.491678439769252,0.141739327883742,13.3472222222222,10.6916666666667,0.997661730319564,0,0,2.09749056184766,12,0.120000000000001,0.00374609781477627,0.996253902185224,0,0.221059037238876,0.283234787919118,0.2,0,0,0
20,Causal-v3,reliable,Moderate,0.0874699997483447,0.487920679040684,0.141995155918862,13.3472222222222,10.7305555555556,0.997411338338079,0,0,2.09926715522985,9,0.12,0.00374609781477627,0.996253902185224,0,0.222223433242509,0.28347629358201,0.2,0,0,0
1,P10,L0  D40,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L0  D40,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L0  D40,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
4,P10,L0  D40,Moderate,0.0944888771571264,0.480976353775418,0.153293975174084,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
5,P10,L0  D40,Moderate,0.0956347730749508,0.473179961429817,0.153679987889797,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
6,P10,L0  D40,Moderate,0.094914452880562,0.478436389199519,0.153649712382682,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
7,P10,L0  D40,Moderate,0.0947772700707878,0.47951976449144,0.153165304268847,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
8,P10,L0  D40,Moderate,0.0960646905205691,0.474027287679488,0.154747199515592,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
9,P10,L0  D40,Moderate,0.0957240156339641,0.479417716850657,0.155640326975477,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
10,P10,L0  D40,Moderate,0.0959708493609166,0.47858534047514,0.15464123524069,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
11,P10,L0  D40,Moderate,0.0952032138914485,0.482179535129899,0.154474719951559,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
12,P10,L0  D40,Moderate,0.0961602544054459,0.480361395837122,0.155784135634272,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
13,P10,L0  D40,Moderate,0.0954633214330593,0.476232449091127,0.153831365425371,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
14,P10,L0  D40,Moderate,0.0969000269763141,0.476792352846072,0.157101120193763,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
15,P10,L0  D40,Moderate,0.095579249621372,0.478486336602005,0.155171056615198,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
16,P10,L0  D40,Moderate,0.0958907999218546,0.470947524016325,0.154845594913715,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
17,P10,L0  D40,Moderate,0.0952642503938369,0.481664025725191,0.154603390856797,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
18,P10,L0  D40,Moderate,0.0954016916049734,0.482678243543397,0.153763245534363,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
19,P10,L0  D40,Moderate,0.0942819282689657,0.483889740606645,0.153808658795035,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
20,P10,L0  D40,Moderate,0.0947670166487079,0.482777909978264,0.154921283681502,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L0  D40,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L0  D40,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L0  D40,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
4,P20,L0  D40,Moderate,0.0723290751323043,0.508289880460491,0.117278231910385,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
5,P20,L0  D40,Moderate,0.0730906429356216,0.506055275484375,0.117909476233727,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
6,P20,L0  D40,Moderate,0.0728811116811845,0.507585321743412,0.11799727520436,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
7,P20,L0  D40,Moderate,0.0723426535692127,0.507817165200037,0.117302452316076,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
8,P20,L0  D40,Moderate,0.0734931806518035,0.50519895860122,0.118623978201635,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
9,P20,L0  D40,Moderate,0.072918053233132,0.508794591734149,0.118699666969422,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
10,P20,L0  D40,Moderate,0.0734551324847082,0.504700974428713,0.119038752649107,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
11,P20,L0  D40,Moderate,0.072929277882812,0.508208163845617,0.118010899182561,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
12,P20,L0  D40,Moderate,0.0729543275732032,0.506992498150944,0.118545261883136,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
13,P20,L0  D40,Moderate,0.0727781033251515,0.507113818448238,0.117867090523766,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
14,P20,L0  D40,Moderate,0.0726497441304468,0.507429963604808,0.118038147138965,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
15,P20,L0  D40,Moderate,0.0728844411419993,0.508117843634589,0.11838782924614,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
16,P20,L0  D40,Moderate,0.0728266413434762,0.507601251339872,0.117792915531335,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
17,P20,L0  D40,Moderate,0.0729063639446482,0.509224851436371,0.118315168029064,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
18,P20,L0  D40,Moderate,0.07298389899375,0.507913048308755,0.118257644565546,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
19,P20,L0  D40,Moderate,0.0723694798141957,0.509563123374197,0.117585528307599,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
20,P20,L0  D40,Moderate,0.0727262964719426,0.508262675996365,0.118676960339086,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L0  D40,Moderate,0.0771900802187911,0.500325633292965,0.12469118982743,17.4388888888889,14.0944444444444,0.996058336618053,0,0,3.36447923606485,9,0.12,0.00286715514495062,0.997132844855049,0,0.24448501362398,0.229748223406583,0.2,0,0,0
2,Causal-v3,L0  D40,Moderate,0.0774321683930639,0.502485114354637,0.124713896457766,17.4444444444444,13.9555555555556,0.996815286624204,0,0,3.37763713080169,10,0.12,0.00286624203821656,0.997133757961783,0,0.24481198910082,0.229487286253574,0.2,0,0,0
3,Causal-v3,L0  D40,Moderate,0.0778645291658577,0.502399091885518,0.125953678474114,17.475,13.8527777777778,0.996190094245037,0,0,3.38990672884744,10,0.12,0.00286123032904149,0.997138769670958,0,0.245057220708449,0.229261048190059,0.2,0,0,0
4,Causal-v3,L0  D40,Moderate,0.0766877171182632,0.502461458700713,0.124532243415077,17.4388888888889,13.9388888888889,0.996412913511359,0,0,3.36880968243393,11,0.12,0.00286715514495062,0.997132844855049,0,0.24439782016349,0.229460914945556,0.2,0,0,0
5,Causal-v3,L0  D40,Moderate,0.0769179448190059,0.501167343476527,0.124450499545867,17.4222222222222,14.0416666666667,0.99624134520277,0,0,3.3631467910282,11,0.12,0.00286989795918367,0.997130102040816,0,0.244299727520438,0.229639962247355,0.2,0,0,0
6,Causal-v3,L0  D40,Moderate,0.0773589055048963,0.501149308924906,0.125254314259764,17.4694444444444,13.7555555555556,0.996365105008078,0,0,3.3893515434155,12,0.12,0.002862140244872,0.997137859755128,0,0.245504087193463,0.229080612924681,0.2,0,0,0
7,Causal-v3,L0  D40,Moderate,0.076811471251648,0.502867922900852,0.123764759309718,17.425,14.0166666666667,0.995838287752675,0,0,3.35831667777038,11,0.12,0.00286944045911047,0.997130559540889,0,0.243531335149866,0.229573339995524,0.2,0,0,0
8,Causal-v3,L0  D40,Moderate,0.0771808413233212,0.50441001495734,0.125127157129882,17.4944444444444,13.9694444444444,0.997017299661961,0,0,3.38657561625583,11,0.12,0.00285805017465862,0.997141949825341,0,0.24523160762943,0.229506717743691,0.2,0,0,0
9,Causal-v3,L0  D40,Moderate,0.0775777046674241,0.500994117251294,0.125336058128974,17.4888888888889,13.9166666666667,0.996007984031936,0,0,3.39096158116811,10,0.12,0.00285895806861499,0.997141041931385,0,0.245618528610356,0.229387352875825,0.2,0,0,0
10,Causal-v3,L0  D40,Moderate,0.0778017946535952,0.500624365673153,0.12511353315168,17.4472222222222,13.9805555555556,0.996026226902444,0,0,3.37647124139463,11,0.12,0.00286578570291355,0.997134214297086,0,0.245542234332427,0.229503941816532,0.2,0,0,0
11,Causal-v3,L0  D40,Moderate,0.0770755462389012,0.503378691150528,0.124936421435059,17.4722222222222,13.8305555555556,0.995983129142398,0,0,3.3860204308239,11,0.12,0.00286168521462639,0.997138314785374,0,0.244735694822891,0.229219409282665,0.2,0,0,0
12,Causal-v3,L0  D40,Moderate,0.0774350676449506,0.502550693435939,0.125181653042688,17.4583333333333,13.8138888888889,0.996179368590388,0,0,3.38352209638019,12,0.12,0.00286396181384248,0.997136038186157,0,0.24556403269755,0.229194425938228,0.2,0,0,0
13,Causal-v3,L0  D40,Moderate,0.0769716977452875,0.503229617345181,0.124355131698456,17.475,13.9388888888889,0.996612196094061,0,0,3.38191205862758,10,0.12,0.00286123032904149,0.997138769670958,0,0.244550408719348,0.229448423273338,0.2,0,0,0
14,Causal-v3,L0  D40,Moderate,0.0778111054465561,0.501395155904732,0.125217983651226,17.45,13.8777777777778,0.996597277822258,0,0,3.37685987119698,10,0.12,0.00286532951289398,0.997134670487106,0,0.24489918256131,0.229327670441892,0.2,0,0,0
15,Causal-v3,L0  D40,Moderate,0.0779294387336,0.50110370343013,0.125617620345141,17.4444444444444,13.875,0.995795795795796,0,0,3.37819231623362,10,0.12,0.00286624203821656,0.997133757961783,0,0.246005449591283,0.229299911170295,0.2,0,0,0
16,Causal-v3,L0  D40,Moderate,0.0778022965573388,0.500021454335573,0.124791099000908,17.4861111111111,13.9,0.995803357314149,0,0,3.38540972684877,10,0.12,0.0028594122319301,0.99714058776807,0,0.244959128065397,0.229342938041271,0.2,0,0,0
17,Causal-v3,L0  D40,Moderate,0.077598556645793,0.495962893484196,0.124659400544959,17.4944444444444,14.0333333333333,0.995645288994458,0,0,3.381745502998,10,0.12,0.00285805017465862,0.997141949825341,0,0.244474114441419,0.229591383522062,0.2,0,0,0
18,Causal-v3,L0  D40,Moderate,0.0775404528231144,0.500653168139261,0.124564032697548,17.4194444444444,13.8805555555556,0.995397238343006,0,0,3.37314012880302,12,0.12,0.00287035560516664,0.997129644394833,0,0.244702997275207,0.229316566733254,0.2,0,0,0
19,Causal-v3,L0  D40,Moderate,0.0768000414311074,0.504066423038025,0.12452770208901,17.4444444444444,13.9888888888889,0.996624305003971,0,0,3.36431268043527,14,0.12,0.00286624203821656,0.997133757961783,0,0.244430517711174,0.229524761270229,0.2,0,0,0
20,Causal-v3,L0  D40,Moderate,0.0772641264858019,0.503594574123593,0.125476839237057,17.5222222222222,13.9138888888889,0.996206827710122,0,0,3.39601376859871,10,0.12,0.00285351934051997,0.99714648065948,0,0.245046321525888,0.229385964912244,0.2,0,0,0
1,P10,L0  D80,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L0  D80,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L0  D80,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
4,P10,L0  D80,Moderate,0.0944888771571264,0.480976353775418,0.153293975174084,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
5,P10,L0  D80,Moderate,0.0956347730749508,0.473179961429817,0.153679987889797,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
