communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,relativeAdvantageO1,meaningfulO1Advantage,scenarioId
3.71498181818182,0.283166789263775,0.285081500508145,-0.00191471124437015,0.00671636441143064,0,S3
3.82710909090909,0.279546927676826,0.281393964560446,-0.00184703688362076,0.00656388237219634,0,S3
3.93923636363636,0.275927066089877,0.277706428612748,-0.00177936252287147,0.00640735085521817,0,S3
4.05136363636364,0.272307204502928,0.27401889266505,-0.00171168816212208,0.00624660637620482,0,S3
4.16349090909091,0.268687342915978,0.270331356717351,-0.00164401380137269,0.00608147653064018,0,S3
4.27561818181818,0.265067481329029,0.266643820769653,-0.0015763394406233,0.00591177937697292,0,S3
4.38774545454545,0.26144761974208,0.262956284821954,-0.00150866507987402,0.00573732276790997,0,S3
4.49987272727273,0.257827758155131,0.259268748874256,-0.00144099071912462,0.005557903624642,0,S3
4.612,0.254207896568182,0.255581212926557,-0.00137331635837523,0.00537330714824435,0,S3
4.72412727272727,0.250588034981233,0.251893676978859,-0.00130564199762589,0.00518330596180656,0,S3
4.83625454545454,0.246968173394284,0.248206141031161,-0.0012379676368765,0.0049876591760922,0,S3
4.94838181818182,0.243348311807335,0.244518605083462,-0.00117029327612714,0.00478611137065696,0,S3
5.06050909090909,0.239728450220386,0.241289558009854,-0.00156110778946852,0.0064698522486612,0,S3
5.17263636363636,0.236108588633437,0.238451631703537,-0.00234304307010055,0.00982607270649175,0,S3
5.28476363636364,0.232488727046488,0.23561370539722,-0.00312497835073261,0.0132631433534998,0,S3
5.39689090909091,0.228868865459539,0.232775779090903,-0.00390691363136464,0.0167840212870211,0,S3
5.50901818181818,0.22524900387259,0.229937852784586,-0.00468884891199667,0.0203918095920872,1,S3
5.62114545454545,0.221629142285641,0.227099926478269,-0.00547078419262881,0.0240897664630124,1,S3
5.73327272727273,0.218009280698692,0.224262000171952,-0.00625271947326084,0.0278813150175535,1,S3
5.8454,0.214389419111743,0.221424073865635,-0.00703465475389287,0.0317700538657853,1,S3
5.95752727272727,0.210769557524793,0.218586147559318,-0.0078165900345249,0.0357597685022729,1,S3
6.06965454545454,0.207149695937844,0.215748221253001,-0.00859852531515698,0.039854443597353,1,S3
6.18178181818182,0.204349700502952,0.212910294946684,-0.00856059444373256,0.0402075176584403,1,S3
6.29390909090909,0.203139807724264,0.210837603926434,-0.0076977962021697,0.0365105467848878,1,S3
6.40603636363636,0.201929914945576,0.209770486629187,-0.00784057168361046,0.0373769056343484,1,S3
6.51816363636364,0.200720022166889,0.20870336933194,-0.00798334716505128,0.0382521240102927,1,S3
6.63029090909091,0.199510129388201,0.207636252034693,-0.00812612264649198,0.0391363385095885,1,S3
6.74241818181818,0.198300236609513,0.206569134737446,-0.00826889812793283,0.0400296885516938,1,S3
6.85454545454545,0.197090343830825,0.205502017440199,-0.00841167360937362,0.0409323164519366,1,S3
6.96667272727273,0.195880451052138,0.204434900142952,-0.0085544490908144,0.0418443674970989,1,S3
7.0788,0.19467055827345,0.203367782845705,-0.00869722457225516,0.0427659900233742,1,S3
7.19092727272727,0.193460665494762,0.202300665548458,-0.0088400000536959,0.043697335496795,1,S3
7.30305454545454,0.192250772716074,0.201233548251211,-0.00898277553513671,0.0446385585962188,1,S3
7.41518181818182,0.191040879937387,0.200166430953964,-0.0091255510165775,0.0455898172989669,1,S3
7.52730909090909,0.189830987158699,0.199099313656717,-0.00926832649801826,0.0465512729692203,1,S3
7.63943636363636,0.188621094380011,0.19803219635947,-0.0094111019794591,0.047523090449272,1,S3
7.75156363636364,0.187411201601324,0.196965079062223,-0.00955387746089981,0.0485054381537432,1,S3
7.86369090909091,0.186201308822636,0.195897961764976,-0.00969665294234062,0.0494984881668852,1,S3
7.97581818181818,0.184991416043948,0.194830844467729,-0.00983942842378138,0.050502416343071,1,S3
8.08794545454545,0.18378152326526,0.193763727170482,-0.00998220390522214,0.0515174024106139,1,S3
8.20007272727273,0.182571630486573,0.192696609873236,-0.010124979386663,0.0525436300790327,1,S3
8.3122,0.181361737707885,0.191629492575989,-0.0102677548681037,0.0535812871499002,1,S3
8.42432727272727,0.180151844929197,0.190562375278742,-0.0104105303495445,0.0546305656314195,1,S3
8.53645454545454,0.178941952150509,0.189495257981495,-0.0105533058309853,0.0556916618568676,1,S3
8.64858181818182,0.177732059371822,0.188428140684248,-0.0106960813124261,0.0567647766070656,1,S3
8.76070909090909,0.176522166593134,0.187361023387001,-0.0108388567938668,0.0578501152370352,1,S3
8.87283636363636,0.175312273814446,0.186293906089754,-0.0109816322753076,0.0589478878070054,1,S3
8.98496363636363,0.174102381035758,0.185226788792507,-0.0111244077567484,0.0600583092179505,1,S3
9.09709090909091,0.172892488257071,0.18415967149526,-0.0112671832381892,0.0611815993518385,1,S3
9.20921818181818,0.171682595478383,0.183092554198013,-0.01140995871963,0.0623179832167844,1,S3
9.32134545454545,0.170472702699695,0.182025436900766,-0.0115527342010708,0.0634676910973103,1,S3
9.43347272727273,0.169262809921007,0.180958319603519,-0.0116955096825115,0.0646309587099197,1,S3
9.5456,0.16805291714232,0.179891202306272,-0.0118382851639523,0.0658080273642127,1,S3
9.65772727272727,0.166843024363632,0.178824085009025,-0.0119810606453931,0.0669991441297652,1,S3
9.76985454545454,0.166272427751335,0.177756967711778,-0.0114845399604432,0.0646081000833943,1,S3
9.88198181818182,0.165868450642747,0.176689850414531,-0.0108213997717837,0.0612451691276871,1,S3
9.99410909090909,0.16546447353416,0.175622733117284,-0.0101582595831241,0.0578413705493369,1,S3
10.1062363636364,0.165060496425573,0.175071802874937,-0.0100113064493643,0.0571840027061121,1,S3
10.2183636363636,0.164656519316985,0.174549495703921,-0.00989297638693559,0.0566771983329962,1,S3
10.3304909090909,0.164252542208398,0.174027188532905,-0.00977464632450684,0.0561673518196191,1,S3
10.4426181818182,0.16384856509981,0.173504881361889,-0.00965631626207808,0.0556544356924309,1,S3
10.5547454545455,0.163444587991223,0.172982574190872,-0.00953798619964938,0.0551384221460653,1,S3
10.6668727272727,0.163040610882636,0.172460267019856,-0.00941965613722059,0.0546192830383132,1,S3
10.779,0.162636633774048,0.17193795984884,-0.00930132607479189,0.0540969898850096,1,S3
10.8911272727273,0.162232656665461,0.171415652677824,-0.00918299601236311,0.0535715138548203,1,S3
11.0032545454545,0.161828679556873,0.170893345506808,-0.00906466594993435,0.0530428257639397,1,S3
11.1153818181818,0.161424702448286,0.170371038335792,-0.00894633588750562,0.0525108960706861,1,S3
11.2275090909091,0.161020725339699,0.169848731164775,-0.00882800582507687,0.0519756948699991,1,S3
11.3396363636364,0.160616748231111,0.169326423993759,-0.00870967576264811,0.0514371918878362,1,S3
11.4517636363636,0.160212771122524,0.168804116822743,-0.00859134570021938,0.050895356475464,1,S3
11.5638909090909,0.159808794013936,0.168281809651727,-0.00847301563779065,0.0503501576036427,1,S3
11.6760181818182,0.159404816905349,0.167759502480711,-0.0083546855753619,0.0498015638567033,1,S3
11.7881454545455,0.159000839796762,0.167237195309695,-0.00823635551293314,0.0492495434265136,1,S3
11.9002727272727,0.158596862688174,0.166714888138679,-0.00811802545050441,0.0486940641063298,1,S3
12.0124,0.158192885579587,0.166192580967662,-0.00799969538807568,0.0481350932845327,1,S3
12.1245272727273,0.157788908470999,0.165670273796646,-0.00788136532564696,0.0475725979382458,1,S3
12.2366545454545,0.157384931362412,0.16514796662563,-0.00776303526321817,0.0470065446268316,1,S3
12.3487818181818,0.157098013093196,0.164625659454614,-0.00752764636141798,0.0457258387687327,1,S3
12.4609090909091,0.156813802918528,0.164103352283598,-0.00728954936506993,0.0444204780928081,1,S3
1.24818181818182,0.50222061130937,0.432274651162221,0.0699459601471488,-0.161809071984885,0,S4
1.44204545454545,0.428365778629877,0.399093325376391,0.0292724532534863,-0.073347388673762,0,S4
1.63590909090909,0.398997763189137,0.365911999590561,0.0330857635985765,-0.0904200016277084,0,S4
1.82977272727273,0.373918322675012,0.33273067380473,0.0411876488702815,-0.123786750404783,0,S4
2.02363636363636,0.348838882160886,0.301521361412591,0.0473175207482949,-0.156929248815467,0,S4
2.2175,0.323759441646761,0.284514337788482,0.0392451038582793,-0.137937174496477,0,S4
2.41136363636364,0.298680001132635,0.267507314164372,0.0311726869682637,-0.116530222979658,0,S4
2.60522727272727,0.27360056061851,0.25431653053943,0.0192840300790801,-0.0758268840730756,0,S4
2.79909090909091,0.2634147541092,0.244340290326314,0.0190744637828858,-0.0780651596894317,0,S4
2.99295454545454,0.255882647581411,0.234364050113199,0.0215185974682125,-0.0918169721756341,0,S4
3.18681818181818,0.248350541053622,0.224387809900083,0.0239627311535391,-0.106791590702763,0,S4
3.38068181818182,0.240818434525833,0.215484618113609,0.0253338164122244,-0.117566704454365,0,S4
3.57454545454545,0.233286327998044,0.210107927186549,0.0231784008114954,-0.110316641175161,0,S4
3.76840909090909,0.225754221470255,0.204731236259489,0.0210229852107663,-0.102685772795904,0,S4
3.96227272727273,0.218222114942466,0.199354545332429,0.0188675696100373,-0.0946432878095415,0,S4
4.15613636363636,0.210690008414677,0.193977854405368,0.0167121540093083,-0.0861549585675064,0,S4
4.35,0.203157901886888,0.188601163478308,0.0145567384085792,-0.0771826543384683,0,S4
4.54386363636364,0.195625795359099,0.183224472551248,0.0124013228078502,-0.0676837686318433,0,S4
4.73772727272727,0.18809368883131,0.177847781624188,0.0102459072071212,-0.0576105426424262,0,S4
4.93159090909091,0.180561582303521,0.172471090697128,0.00809049160639216,-0.0469092621475888,0,S4
5.12545454545455,0.177184065499719,0.168219943685165,0.00896412181455389,-0.0532881037656916,0,S4
5.31931818181818,0.17533122986065,0.164582544351543,0.0107486855091073,-0.0653087819942098,0,S4
5.51318181818182,0.173478394221582,0.160945145017921,0.0125332492036607,-0.0778728007127221,0,S4
5.70704545454545,0.171625558582513,0.157307745684299,0.0143178128982141,-0.0910178506209642,0,S4
5.90090909090909,0.169772722943444,0.153670346350677,0.0161023765927676,-0.104785190995938,0,S4
6.09477272727273,0.167919887304375,0.150032947017054,0.017886940287321,-0.119220082274914,0,S4
6.28863636363636,0.166067051665307,0.146885260445154,0.0191817912201526,-0.130590306760663,0,S4
6.4825,0.164214216026238,0.145446413668104,0.0187678023581336,-0.129035855094784,0,S4
6.67636363636364,0.162361380387169,0.144007566891055,0.0183538134961145,-0.127450340925485,0,S4
6.87022727272727,0.1605085447481,0.142568720114005,0.0179398246340955,-0.125832823776141,0,S4
7.06409090909091,0.158655709109032,0.141129873336955,0.0175258357720765,-0.12418232481675,0,S4
7.25795454545454,0.156802873469963,0.139691026559905,0.0171118469100575,-0.122497824888696,0,S4
7.45181818181818,0.154950037830894,0.138252179782856,0.0166978580480385,-0.120778262406168,0,S4
7.64568181818182,0.153097202191825,0.136813333005806,0.0162838691860195,-0.119022531125153,0,S4
7.83954545454545,0.151244366552757,0.135374486228756,0.0158698803240004,-0.117229477770157,0,S4
8.03340909090909,0.149391530913688,0.133935639451706,0.0154558914619815,-0.115397899507953,0,S4
8.22727272727273,0.147538695274619,0.132496792674657,0.0150419025999624,-0.113526541256719,0,S4
8.42113636363636,0.14568585963555,0.131057945897607,0.0146279137379434,-0.111614092817935,0,S4
8.615,0.143833023996482,0.129619099120557,0.0142139248759244,-0.10965918581724,0,S4
8.80886363636363,0.141980188357413,0.128180252343508,0.0137999360139053,-0.107660390439263,0,S4
9.00272727272727,0.140127352718344,0.126741405566458,0.0133859471518863,-0.105616211940046,0,S4
9.19659090909091,0.13979951248423,0.125302558789408,0.0144969536948222,-0.115695591812988,0,S4
9.39045454545454,0.139515821694892,0.123863712012358,0.0156521096825337,-0.126365578975802,0,S4
9.58431818181818,0.139232130905554,0.122424865235309,0.0168072656702451,-0.137286372649384,0,S4
9.77818181818182,0.138948440116215,0.120986018458259,0.0179624216579566,-0.148466921110837,0,S4
9.97204545454545,0.138664749326877,0.119547171681209,0.019117577645668,-0.15991660343624,0,S4
10.1659090909091,0.138381058537539,0.118562120110707,0.0198189384268321,-0.167160796452748,0,S4
10.3597727272727,0.138097367748201,0.117653529924321,0.0204438378238794,-0.173763063777429,0,S4
10.5536363636364,0.137813676958862,0.116744939737936,0.0210687372209267,-0.180468097959714,0,S4
10.7475,0.137529986169524,0.11583634955155,0.021693636617974,-0.187278317229082,0,S4
10.9413636363636,0.137246295380186,0.114927759365164,0.0223185360150212,-0.194196216286682,0,S4
11.1352272727273,0.136962604590847,0.114019169178779,0.0229434354120685,-0.201224369352261,0,S4
11.3290909090909,0.136678913801509,0.113110578992393,0.0235683348091158,-0.208365433357924,0,S4
11.5229545454545,0.136395223012171,0.112201988806008,0.024193234206163,-0.215622151297087,0,S4
11.7168181818182,0.136111532222832,0.111293398619622,0.0248181336032103,-0.222997355737455,0,S4
11.9106818181818,0.135827841433494,0.110384808433237,0.0254430330002576,-0.230493972507514,0,S4
12.1045454545455,0.135544150644156,0.109476218246851,0.0260679323973048,-0.238115024566577,0,S4
12.2984090909091,0.135260459854818,0.108567628060465,0.0266928317943521,-0.245863636069178,0,S4
12.4922727272727,0.134976769065479,0.10765903787408,0.0273177311913994,-0.253743036635259,0,S4
12.6861363636364,0.134693078276141,0.107166642311178,0.0275264359649629,-0.25685638153181,0,S4
12.88,0.134409387486803,0.106691524669153,0.0277178628176492,-0.259794420443436,0,S4
13.0738636363636,0.134125696697464,0.106216407027129,0.0279092896703356,-0.262758743695851,0,S4
13.2677272727273,0.133842005908126,0.105741289385104,0.0281007165230219,-0.265749705592113,0,S4
13.4615909090909,0.133558315118788,0.10526617174308,0.0282921433757082,-0.268767666831849,0,S4
13.6554545454545,0.133274624329449,0.104791054101055,0.0284835702283945,-0.271812994656266,0,S4
13.8493181818182,0.132990933540111,0.10431593645903,0.0286749970810808,-0.274886062997123,0,S4
14.0431818181818,0.132707242750773,0.103840818817006,0.0288664239337672,-0.27798725262979,0,S4
14.2370454545455,0.132423551961435,0.103365701174981,0.0290578507864535,-0.281116951330532,0,S4
14.4309090909091,0.132153910116729,0.102890583532956,0.0292633265837724,-0.284412096607452,0,S4
14.6247727272727,0.132084214859026,0.102415465890932,0.0296687489680939,-0.289690123557021,0,S4
14.8186363636364,0.132014519601323,0.101940348248907,0.0300741713524154,-0.295017349548223,0,S4
15.0125,0.13194482434362,0.101465230606883,0.0304795937367369,-0.300394465714341,0,S4
15.2063636363636,0.131875129085916,0.100990112964858,0.0308850161210585,-0.30582217619467,0,S4
15.4002272727273,0.131805433828213,0.100514995322833,0.03129043850538,-0.3113011984419,0,S4
15.5940909090909,0.13173573857051,0.100039877680809,0.0316958608897015,-0.316832263538262,0,S4
15.7879545454545,0.131666043312807,0.0995647600387842,0.032101283274023,-0.322416116520728,0,S4
15.9818181818182,0.131596348055104,0.0990896423967595,0.0325067056583446,-0.328053516715564,0,S4
16.1756818181818,0.131526652797401,0.0986145247547349,0.0329121280426661,-0.333745238082545,0,S4
16.3695454545455,0.131456957539698,0.0981394071127103,0.0333175504269876,-0.339492069569193,0,S4
16.5634090909091,0.131387262281995,0.0976642894706857,0.0337229728113091,-0.345294815475325,0,S4
16.7572727272727,0.131317567024292,0.0972951580588051,0.0340224089654867,-0.349682447146276,0,S4
16.9511363636364,0.131247871766589,0.0970460560525625,0.0342018157140261,-0.35242870349622,0,S4
17.145,0.131178176508886,0.09679695404632,0.0343812224625656,-0.355189094546438,0,S4
17.3388636363636,0.131108481251182,0.0965478520400774,0.034560629211105,-0.357963729703264,0,S4
17.5327272727273,0.131038785993479,0.0962987500338349,0.0347400359596445,-0.360752719505066,0,S4
17.7265909090909,0.130969090735776,0.0960496480275923,0.034919442708184,-0.363556175636923,0,S4
17.9204545454545,0.130899395478073,0.0958005460213498,0.0350988494567235,-0.366374210945535,0,S4
18.1143181818182,0.130815097037353,0.0955514440151072,0.0352636530222461,-0.369054108870094,0,S4
18.3081818181818,0.130701999287966,0.0953023420088647,0.0353996572791014,-0.37144582738385,0,S4
18.5020454545455,0.130588901538579,0.0950532400026221,0.0355356615359567,-0.373850081648731,0,S4
18.6959090909091,0.130475803789192,0.0948041379963796,0.035671665792812,-0.376266970479435,0,S4
18.8897727272727,0.130362706039804,0.094555035990137,0.0358076700496673,-0.378696593731955,0,S4
19.0836363636364,0.130249608290417,0.0943059339838945,0.0359436743065226,-0.381139052317334,0,S4
19.2775,0.13013651054103,0.0940568319776519,0.0360796785633779,-0.383594448215633,0,S4
19.4713636363636,0.130023412791643,0.0938077299714094,0.0362156828202332,-0.386062884490127,0,S4
19.6652272727273,0.129910315042255,0.0935586279651668,0.0363516870770885,-0.388544465301722,0,S4
19.8590909090909,0.129797217292868,0.0933095259589242,0.0364876913339438,-0.391039295923613,0,S4
20.0529545454545,0.129684119543481,0.0930604239526817,0.0366236955907991,-0.393547482756162,0,S4
20.2468181818182,0.129571021794094,0.0928113219464392,0.0367596998476544,-0.396069133342031,0,S4
20.4406818181818,0.129457924044706,0.0925622199401966,0.0368957041045097,-0.398604356381552,0,S4
20.6345454545455,0.128935621875214,0.0923131179339541,0.0366225039412599,-0.39672047441255,0,S4
1.24818181818182,0.672776173074738,0.572435081701726,0.100341091373013,-0.175288158571135,0,S5
1.36006363636364,0.637247590916038,0.555415985220059,0.0818316056959788,-0.147333904449215,0,S5
1.47194545454545,0.601719008757338,0.538396888738393,0.0633221200189448,-0.117612343873913,0,S5
1.58382727272727,0.566190426598638,0.521377792256727,0.0448126343419107,-0.0859504087198347,0,S5
1.69570909090909,0.530661844439937,0.504358695775061,0.0263031486648768,-0.0521516707954368,0,S5
1.80759090909091,0.495133262281237,0.487339599293394,0.00779366298784284,-0.0159922628884315,0,S5
1.91947272727273,0.483624314510871,0.470320502811728,0.0133038116991429,-0.0282866930520961,0,S5
2.03135454545455,0.472643950290821,0.456590388932468,0.0160535613583528,-0.035159656767824,0,S5
2.14323636363636,0.461663586070771,0.451307305465535,0.0103562806052359,-0.0229472921883087,0,S5
2.25511818181818,0.450683221850721,0.446024221998602,0.00465899985211893,-0.0104456207136964,0,S5
2.367,0.439702857630671,0.440741138531669,-0.00103828090099795,0.00235576126262455,0,S5
2.47888181818182,0.428722493410621,0.435458055064736,-0.00673556165411476,0.0154677622236508,0,S5
2.59076363636364,0.417742129190571,0.428888984420668,-0.0111468552300963,0.0259900711722714,1,S5
2.70264545454545,0.406761764970521,0.42202070021365,-0.0152589352431286,0.0361568407317549,1,S5
2.81452727272727,0.395781400750471,0.415152416006632,-0.0193710152561608,0.0466600084915593,1,S5
2.92640909090909,0.384801036530421,0.408284131799615,-0.0234830952691932,0.0575165514409917,1,S5
3.03829090909091,0.379877791621866,0.401415847592597,-0.0215380559707312,0.0536552208885148,1,S5
3.15017272727273,0.376989586256197,0.394547563385579,-0.0175579771293822,0.0445015474907985,1,S5
3.26205454545455,0.374101380890528,0.387679279178562,-0.0135778982880332,0.0350235336714484,1,S5
3.37393636363636,0.37121317552486,0.38232517380874,-0.0111119982838801,0.0290642600726023,1,S5
3.48581818181818,0.368324970159191,0.379859204496447,-0.0115342343372562,0.0303644987424915,1,S5
3.5977,0.365436764793522,0.377393235184155,-0.0119564703906321,0.0316817294957547,1,S5
3.70958181818182,0.362548559427854,0.374927265871862,-0.0123787064440082,0.0330162876130723,1,S5
3.82146363636364,0.359660354062185,0.372461296559569,-0.0128009424973842,0.0343685172543476,1,S5
3.93334545454545,0.356772148696516,0.369995327247277,-0.0132231785507604,0.0357387717546038,1,S5
4.04522727272727,0.353883943330848,0.367529357934984,-0.0136454146041364,0.0371274139317878,1,S5
4.15710909090909,0.350995737965179,0.365063388622692,-0.0140676506575125,0.0385348164070541,1,S5
4.26899090909091,0.34810753259951,0.362597419310399,-0.0144898867108885,0.0399613619381128,1,S5
4.38087272727273,0.345219327233842,0.360131449998106,-0.0149121227642645,0.0414074437662773,1,S5
4.49275454545455,0.342331121868173,0.357665480685814,-0.0153343588176406,0.0428734659778666,1,S5
4.60463636363636,0.339442916502505,0.355199511373521,-0.0157565948710166,0.0443598438806614,1,S5
4.71651818181818,0.336554711136836,0.352733542061229,-0.0161788309243927,0.0458670043961522,1,S5
4.8284,0.333666505771167,0.350267572748936,-0.0166010669777688,0.0473953864683558,1,S5
4.94028181818182,0.330778300405499,0.347801603436643,-0.0170233030311447,0.048945441490024,1,S5
5.05216363636364,0.32789009503983,0.345554960026259,-0.0176648649864292,0.0511202761641356,1,S5
5.16404545454545,0.325001889674161,0.34355940616792,-0.0185575164937591,0.0540154516528907,1,S5
5.27592727272727,0.322113684308493,0.341563852309582,-0.0194501680010891,0.0569444567086686,1,S5
5.38780909090909,0.320296317126077,0.339568298451243,-0.0192719813251654,0.0567543596179742,1,S5
5.49969090909091,0.31958319106744,0.337572744592904,-0.0179895535254644,0.0532908945215909,1,S5
5.61157272727273,0.318870065008802,0.335577190734565,-0.0167071257257634,0.0497862375246427,1,S5
5.72345454545454,0.318156938950164,0.333581636876227,-0.0154246979260624,0.0462396493719036,1,S5
5.83533636363636,0.317443812891527,0.331586083017888,-0.0141422701263613,0.042650373012182,1,S5
5.94721818181818,0.316730686832889,0.329590529159549,-0.0128598423266603,0.0390176330595805,1,S5
6.0591,0.316017560774251,0.32759497530121,-0.0115774145269592,0.035340635235062,1,S5
6.17098181818182,0.315304434715614,0.325599421442872,-0.0102949867272581,0.0316185657874838,1,S5
6.28286363636364,0.314591308656976,0.324016156367058,-0.00942484771008267,0.0290875856801592,1,S5
6.39474545454545,0.313878182598338,0.323253661572278,-0.00937547897393981,0.0290034733971405,1,S5
6.50662727272727,0.3131650565397,0.322491166777497,-0.00932611023779695,0.0289189633656896,1,S5
6.61850909090909,0.312451930481063,0.321728671982717,-0.00927674150165408,0.0288340527578233,1,S5
6.73039090909091,0.311738804422425,0.320966177187936,-0.00922737276551128,0.0287487387186855,1,S5
6.84227272727273,0.311025678363787,0.320203682393156,-0.00917800402936841,0.0286630183662266,1,S5
6.95415454545454,0.31031255230515,0.319441187598375,-0.00912863529322555,0.0285768887908805,1,S5
7.06603636363636,0.309599426246512,0.318678692803595,-0.00907926655708269,0.0284903470552339,1,S5
7.17791818181818,0.308886300187874,0.317916198008814,-0.00902989782093988,0.0284033901936935,1,S5
7.2898,0.308173174129236,0.317153703214033,-0.00898052908479702,0.028316015212146,1,S5
7.40168181818182,0.307460048070599,0.316391208419253,-0.00893116034865415,0.0282282190876157,1,S5
7.51356363636364,0.306746922011961,0.315628713624472,-0.00888179161251135,0.0281399987679153,1,S5
7.62544545454545,0.306033795953323,0.314866218829692,-0.00883242287636843,0.0280513511712916,1,S5
7.73732727272727,0.305320669894686,0.314103724034911,-0.00878305414022557,0.0279622731860682,1,S5
7.84920909090909,0.304607543836048,0.313341229240131,-0.00873368540408276,0.0278727616702801,1,S5
7.96109090909091,0.30389441777741,0.31257873444535,-0.00868431666793995,0.0277828134513043,1,S5
8.07297272727273,0.303181291718772,0.311816239650569,-0.00863494793179703,0.0276924253254853,1,S5
8.18485454545455,0.302468165660135,0.311053744855789,-0.00858557919565428,0.027601594057756,1,S5
8.29673636363636,0.301755039601497,0.310291250061008,-0.00853621045951131,0.0275103163812481,1,S5
8.40861818181818,0.301041913542859,0.309528755266228,-0.0084868417233685,0.0274185889969057,1,S5
8.5205,0.300328787484222,0.308766260471447,-0.00843747298722564,0.0273264085730827,1,S5
8.63238181818182,0.299615661425584,0.308003765676667,-0.00838810425108277,0.0272337717451427,1,S5
8.74426363636364,0.298902535366946,0.307241270881886,-0.00833873551493991,0.0271406751150486,1,S5
8.85614545454546,0.298189409308308,0.306478776087106,-0.0082893667787971,0.0270471152509469,1,S5
8.96802727272727,0.297476283249671,0.305716281292325,-0.00823999804265424,0.0269530886867461,1,S5
9.07990909090909,0.296763157191033,0.304953786497544,-0.00819062930651143,0.026858591921689,1,S5
9.19179090909091,0.296384814128511,0.304191291702764,-0.00780647757425262,0.0256630540951863,1,S5
9.30367272727273,0.296260536766915,0.303428796907983,-0.00716826014106825,0.0236241919491975,1,S5
9.41555454545455,0.296136259405319,0.302666302113203,-0.00653004270788388,0.0215750569597322,1,S5
9.52743636363636,0.296011982043723,0.301903807318422,-0.00589182527469956,0.0195155712908429,0,S5
9.63931818181818,0.295887704682127,0.301141312523642,-0.00525360784151513,0.0174456563182532,0,S5
9.7512,0.29576342732053,0.300378817728861,-0.00461539040833081,0.0153652326193551,0,S5
9.86308181818182,0.295639149958934,0.299616322934081,-0.00397717297514644,0.0132742199630474,0,S5
9.97496363636364,0.295514872597338,0.2988538281393,-0.00333895554196206,0.0111725372994243,0,S5
10.0868454545455,0.295390595235742,0.298411676980895,-0.00302108174515381,0.0101238724158479,0,S5
10.1987272727273,0.295266317874145,0.298061876536882,-0.00279555866273651,0.00937912186294173,0,S5
10.3106090909091,0.295142040512549,0.297712076092869,-0.00257003558031937,0.00863262120249927,0,S5
10.4224909090909,0.295017763150953,0.297362275648855,-0.00234451249790218,0.00788436425833228,0,S5
10.5343727272727,0.294893485789357,0.297012475204842,-0.00211898941548505,0.00713434482515806,0,S5
10.6462545454545,0.294769208427761,0.296662674760829,-0.00189346633306792,0.00638255666842633,0,S5
10.7581363636364,0.294644931066164,0.296312874316815,-0.00166794325065073,0.00562899352414697,0,S5
10.8700181818182,0.294520653704568,0.295963073872802,-0.00144242016823359,0.00487364909871666,0,S5
10.9819,0.294396376342972,0.295613273428788,-0.00121689708581646,0.00411651706874253,0,S5
11.0937818181818,0.294272098981376,0.295263472984775,-0.00099137400339927,0.00335759108086624,0,S5
11.2056636363636,0.29414782161978,0.294913672540762,-0.000765850920982136,0.00259686475158687,0,S5
11.3175454545455,0.294023544258183,0.294563872096748,-0.000540327838564947,0.00183433166708061,0,S5
